user_id,feature_name,session_duration,latency_ms,crash_flag,error_count,feedback_score,timestamp
7737,VideoPlayback,175,232,0,5,4,2024-01-04
16235,VideoPlayback,100,314,0,3,3,2024-01-04
8410,Recommendations,219,390,0,1,3,2024-01-04
4636,Recommendations,394,587,0,5,3,2024-01-04
14388,Recommendations,568,526,0,0,4,2024-01-04
15459,Recommendations,398,249,0,4,2,2024-01-04
10968,Recommendations,568,506,0,1,4,2024-01-04
17602,Recommendations,470,390,0,2,2,2024-01-04
9634,Recommendations,315,289,0,1,5,2024-01-04
2502,Recommendations,534,264,0,4,1,2024-01-04
11652,Recommendations,535,593,0,4,2,2024-01-04
19576,Recommendations,570,368,0,0,1,2024-01-04
8088,Recommendations,563,315,0,5,5,2024-01-04
17878,Recommendations,370,519,1,3,3,2024-01-04
17648,Recommendations,118,299,0,5,4,2024-01-04
14251,Recommendations,279,538,0,1,3,2024-01-04
4730,Recommendations,513,306,0,3,1,2024-01-04
15017,Recommendations,332,367,0,5,3,2024-01-04
14738,Recommendations,593,350,0,4,2,2024-01-04
15180,Recommendations,399,340,0,4,2,2024-01-04
15320,Recommendations,492,558,0,3,5,2024-01-04
17615,Recommendations,417,542,0,4,5,2024-01-04
5061,Recommendations,308,553,0,4,3,2024-01-04
1982,Recommendations,520,551,0,1,3,2024-01-04
4281,Recommendations,547,534,0,4,1,2024-01-04
13442,Recommendations,322,502,0,2,2,2024-01-04
4794,Recommendations,69,469,1,5,5,2024-01-04
7412,Recommendations,37,223,0,2,4,2024-01-04
4861,Recommendations,318,584,0,2,4,2024-01-04
8014,Recommendations,408,301,1,2,2,2024-01-04
8548,Recommendations,421,239,1,5,4,2024-01-04
9476,Recommendations,391,482,0,1,2,2024-01-04
2270,Recommendations,528,390,0,5,4,2024-01-04
6746,Recommendations,96,331,0,5,4,2024-01-04
9609,Recommendations,140,346,0,1,4,2024-01-04
4068,Recommendations,327,335,0,5,2,2024-01-04
1840,Recommendations,373,304,0,5,4,2024-01-04
11876,Recommendations,535,311,0,2,5,2024-01-04
11519,Recommendations,290,396,0,1,1,2024-01-04
19547,Recommendations,560,525,0,3,5,2024-01-04
1834,Recommendations,337,350,0,1,2,2024-01-04
10762,Recommendations,148,323,0,0,1,2024-01-04
19375,Recommendations,272,240,0,3,1,2024-01-04
15492,Recommendations,33,399,0,0,2,2024-01-04
14397,Recommendations,229,251,0,3,4,2024-01-04
18376,Recommendations,353,214,0,5,2,2024-01-04
14036,Recommendations,248,515,0,2,5,2024-01-04
13844,Recommendations,256,282,0,0,1,2024-01-04
12708,Recommendations,481,496,0,4,5,2024-01-04
18422,Payments,437,296,0,2,4,2024-01-04
19561,Payments,174,297,0,5,2,2024-01-04
11435,Payments,167,441,1,3,5,2024-01-04
15613,Payments,384,362,0,4,3,2024-01-04
12214,Payments,270,374,1,2,2,2024-01-04
18693,Payments,30,409,0,0,2,2024-01-04
2541,Payments,111,210,0,1,1,2024-01-04
18757,Payments,341,254,0,1,2,2024-01-04
3059,Payments,217,339,0,5,3,2024-01-04
5158,Payments,536,292,0,0,5,2024-01-04
19476,Payments,380,527,0,2,3,2024-01-04
5339,Payments,407,266,0,4,2,2024-01-04
12055,Payments,356,536,0,0,4,2024-01-04
8712,Payments,230,572,0,0,5,2024-01-04
6188,Payments,271,544,0,0,5,2024-01-04
13000,Payments,238,536,0,0,4,2024-01-04
3521,Payments,31,422,0,2,3,2024-01-04
5256,Payments,227,379,0,1,3,2024-01-04
10318,Payments,452,231,0,4,4,2024-01-04
18037,Payments,236,528,0,4,2,2024-01-04
12396,Payments,491,442,0,5,4,2024-01-04
2870,Payments,343,230,0,2,4,2024-01-04
2371,Payments,526,261,0,5,5,2024-01-04
5690,Payments,533,367,0,3,2,2024-01-04
18309,Payments,421,215,1,1,3,2024-01-04
5652,Payments,65,575,1,2,1,2024-01-04
13535,Payments,407,436,0,4,1,2024-01-04
8054,Payments,309,558,0,3,4,2024-01-04
1217,Payments,56,391,0,3,5,2024-01-04
13898,Payments,220,270,0,4,5,2024-01-04
14582,Payments,199,295,0,2,3,2024-01-04
16131,Payments,356,441,1,3,2,2024-01-04
18030,Payments,373,415,0,0,4,2024-01-04
18816,Payments,149,508,0,1,1,2024-01-04
9991,Payments,204,478,0,2,2,2024-01-04
15956,Payments,382,491,1,2,5,2024-01-04
14826,Payments,207,392,0,5,3,2024-01-04
1310,Payments,350,231,0,1,1,2024-01-04
6406,Login,299,102,0,3,4,2024-01-05
4666,Login,507,118,0,3,3,2024-01-05
9194,Login,256,90,0,5,5,2024-01-05
17466,Login,488,106,1,4,4,2024-01-05
16038,Login,171,115,0,1,5,2024-01-05
9807,Login,387,82,0,1,1,2024-01-05
18279,Login,86,117,0,3,3,2024-01-05
13305,Login,441,137,0,5,2,2024-01-05
12471,Login,49,130,0,4,2,2024-01-05
17643,Login,411,108,0,3,5,2024-01-05
1573,Login,300,109,0,2,4,2024-01-05
13546,Login,514,134,1,2,4,2024-01-05
14222,Login,301,120,0,3,2,2024-01-05
11243,Login,77,112,0,5,4,2024-01-05
9279,Login,60,80,0,3,1,2024-01-05
5340,Login,203,121,1,1,4,2024-01-05
18350,Login,299,91,0,1,2,2024-01-05
9769,Login,584,94,0,1,3,2024-01-05
3539,Login,340,126,0,0,4,2024-01-05
2893,Login,282,120,0,3,3,2024-01-05
11601,Login,344,124,0,3,3,2024-01-05
15522,Login,77,99,0,1,5,2024-01-05
8014,Login,40,98,0,3,3,2024-01-05
12655,Login,118,134,0,3,2,2024-01-05
18776,Login,358,93,0,4,4,2024-01-05
15503,Login,213,131,0,4,1,2024-01-05
17196,Login,585,91,0,2,2,2024-01-05
13877,Login,512,143,0,1,4,2024-01-05
6571,Login,100,140,0,4,5,2024-01-05
17721,Login,510,94,0,0,4,2024-01-05
6778,Login,564,132,0,4,5,2024-01-05
8116,Login,410,91,0,1,5,2024-01-05
17651,Login,414,90,0,5,5,2024-01-05
9874,Login,571,87,0,2,1,2024-01-05
17533,Login,248,83,0,1,5,2024-01-05
11644,Login,387,114,0,1,3,2024-01-05
19908,Login,458,96,0,1,3,2024-01-05
19154,Login,98,92,0,3,1,2024-01-05
17023,Login,394,82,0,0,4,2024-01-05
3712,Search,189,414,0,2,2,2024-01-05
14073,Search,147,551,0,1,3,2024-01-05
13875,Search,308,370,0,3,3,2024-01-05
16010,Search,58,402,1,3,4,2024-01-05
12759,Search,254,598,0,4,2,2024-01-05
2162,Search,560,355,0,5,2,2024-01-05
1284,Search,414,240,0,5,5,2024-01-05
17471,Search,411,579,0,5,3,2024-01-05
3858,Search,431,540,0,1,5,2024-01-05
16816,Search,533,562,0,4,3,2024-01-05
10670,Search,313,216,0,4,3,2024-01-05
10772,Search,340,256,0,2,5,2024-01-05
9083,Search,117,213,0,3,4,2024-01-05
4494,Search,351,539,0,1,5,2024-01-05
6233,Search,69,488,0,5,5,2024-01-05
7314,Search,385,589,0,0,5,2024-01-05
16853,Search,488,531,0,2,5,2024-01-05
5175,Search,182,320,0,3,2,2024-01-05
6738,Search,317,375,0,5,2,2024-01-05
16169,Search,230,293,0,1,2,2024-01-05
14943,Search,117,510,0,4,4,2024-01-05
10442,Search,95,372,0,1,4,2024-01-05
6649,Search,79,508,0,5,2,2024-01-05
13076,Search,352,440,0,1,4,2024-01-05
5477,Search,61,516,0,2,4,2024-01-05
14492,Search,134,569,0,2,4,2024-01-05
7275,Search,483,558,0,0,3,2024-01-05
16024,Search,518,473,0,2,2,2024-01-05
1191,Search,279,384,0,1,4,2024-01-05
7971,Search,561,272,0,1,3,2024-01-05
8969,Search,313,298,0,2,4,2024-01-05
15838,Search,461,395,0,1,4,2024-01-05
6753,Search,185,277,0,1,1,2024-01-05
2698,Search,414,402,0,1,3,2024-01-05
14190,Search,244,219,0,0,3,2024-01-05
18133,Search,534,495,1,2,5,2024-01-05
4729,Search,423,408,0,3,2,2024-01-05
6675,Search,208,329,1,1,3,2024-01-05
7054,Search,372,385,0,2,1,2024-01-05
18193,Search,129,453,0,2,4,2024-01-05
18826,Search,217,201,0,5,4,2024-01-05
7205,Search,335,482,0,5,1,2024-01-05
2541,VideoPlayback,367,565,0,3,1,2024-01-05
17546,VideoPlayback,126,567,0,4,2,2024-01-05
14918,VideoPlayback,98,467,0,4,4,2024-01-05
18831,VideoPlayback,162,531,1,0,2,2024-01-05
8093,VideoPlayback,429,388,0,2,1,2024-01-05
14292,VideoPlayback,35,493,0,1,2,2024-01-05
5493,VideoPlayback,560,287,0,3,2,2024-01-05
7953,VideoPlayback,582,354,0,2,3,2024-01-05
2332,VideoPlayback,461,384,0,2,2,2024-01-05
8771,VideoPlayback,176,564,0,2,5,2024-01-05
11222,VideoPlayback,146,258,0,3,2,2024-01-05
19849,VideoPlayback,87,238,0,5,3,2024-01-05
6270,VideoPlayback,594,453,0,4,3,2024-01-05
3472,VideoPlayback,205,518,0,3,5,2024-01-05
11463,VideoPlayback,463,372,1,2,3,2024-01-05
1418,VideoPlayback,263,443,0,4,5,2024-01-05
10359,VideoPlayback,523,600,0,1,4,2024-01-05
11360,VideoPlayback,139,374,0,1,1,2024-01-05
16009,VideoPlayback,85,430,1,5,1,2024-01-05
11458,VideoPlayback,517,322,0,4,3,2024-01-05
9605,VideoPlayback,270,475,0,5,3,2024-01-05
2023,VideoPlayback,265,357,0,1,4,2024-01-05
7223,VideoPlayback,518,472,0,4,2,2024-01-05
17566,VideoPlayback,439,412,0,3,5,2024-01-05
13506,VideoPlayback,136,561,0,2,3,2024-01-05
1676,Recommendations,593,237,0,0,5,2024-01-05
19670,Recommendations,413,528,0,0,1,2024-01-05
16711,Recommendations,176,599,0,1,3,2024-01-05
7878,Recommendations,391,204,0,5,3,2024-01-05
16614,Recommendations,365,417,0,3,1,2024-01-05
4971,Recommendations,82,376,0,5,2,2024-01-05
6290,Recommendations,543,443,0,4,5,2024-01-05
19013,Recommendations,371,474,0,0,4,2024-01-05
10831,Recommendations,570,376,0,4,5,2024-01-05
13164,Recommendations,248,421,0,4,1,2024-01-05
9142,Recommendations,509,283,0,0,3,2024-01-05
5398,Recommendations,505,348,0,3,2,2024-01-05
14766,Recommendations,453,208,0,5,2,2024-01-05
6770,Recommendations,349,412,0,1,2,2024-01-05
3721,Recommendations,533,521,0,3,4,2024-01-05
7423,Recommendations,504,396,1,0,5,2024-01-05
5427,Recommendations,387,273,0,5,4,2024-01-05
14848,Recommendations,59,361,1,0,4,2024-01-05
15561,Recommendations,420,326,0,4,1,2024-01-05
19943,Recommendations,30,392,0,3,5,2024-01-05
3658,Recommendations,501,535,0,2,4,2024-01-05
12128,Recommendations,132,224,0,5,5,2024-01-05
5840,Recommendations,600,576,0,5,4,2024-01-05
11545,Recommendations,419,249,0,1,1,2024-01-05
6456,Recommendations,334,492,1,0,2,2024-01-05
19563,Recommendations,327,296,0,2,5,2024-01-05
9032,Recommendations,434,344,0,1,4,2024-01-05
4282,Recommendations,236,479,0,4,1,2024-01-05
14727,Recommendations,134,511,0,2,2,2024-01-05
1140,Recommendations,330,341,0,0,4,2024-01-05
4342,Recommendations,260,446,0,1,2,2024-01-05
13508,Recommendations,581,472,0,1,2,2024-01-05
6168,Recommendations,445,567,1,5,1,2024-01-05
4937,Recommendations,359,371,1,4,1,2024-01-05
18251,Recommendations,357,372,0,3,1,2024-01-05
8645,Recommendations,62,333,0,5,4,2024-01-05
13288,Recommendations,413,258,0,4,3,2024-01-05
7911,Recommendations,205,521,0,2,5,2024-01-05
9325,Recommendations,587,441,1,4,4,2024-01-05
14574,Payments,276,571,1,0,4,2024-01-05
18230,Payments,547,406,0,0,4,2024-01-05
15754,Payments,371,460,0,4,3,2024-01-05
9809,Payments,489,307,1,2,1,2024-01-05
5578,Payments,448,460,0,5,3,2024-01-05
1077,Payments,96,504,0,2,1,2024-01-05
6484,Payments,544,490,0,3,2,2024-01-05
11956,Payments,241,473,0,5,3,2024-01-05
9885,Payments,358,240,0,1,5,2024-01-05
8531,Payments,162,364,0,5,5,2024-01-05
1803,Payments,214,274,0,2,1,2024-01-05
12198,Payments,483,274,0,5,1,2024-01-05
7265,Payments,389,382,0,0,2,2024-01-05
2280,Payments,576,417,0,3,1,2024-01-05
9415,Payments,82,301,0,5,3,2024-01-05
4324,Payments,156,302,0,4,5,2024-01-05
1435,Payments,79,255,0,3,5,2024-01-05
13816,Payments,212,476,0,5,1,2024-01-05
11000,Payments,224,239,0,0,5,2024-01-05
12009,Payments,535,582,0,0,1,2024-01-05
10019,Payments,311,599,0,2,4,2024-01-05
17051,Payments,243,569,0,1,2,2024-01-05
16581,Payments,554,545,0,1,2,2024-01-05
8756,Payments,481,380,0,4,4,2024-01-05
7395,Payments,578,275,0,0,4,2024-01-05
13737,Payments,33,472,0,4,1,2024-01-05
17666,Payments,36,286,0,0,1,2024-01-05
13098,Payments,81,415,0,3,5,2024-01-05
14301,Payments,360,496,0,4,1,2024-01-05
11146,Payments,64,378,0,4,5,2024-01-05
17517,Payments,339,268,0,4,1,2024-01-05
8652,Payments,380,268,0,1,5,2024-01-05
15948,Payments,446,234,0,3,4,2024-01-05
12223,Payments,262,546,1,5,3,2024-01-05
7872,Payments,217,418,0,2,3,2024-01-05
13989,Payments,345,392,0,4,1,2024-01-05
17379,Payments,319,420,0,1,1,2024-01-05
2676,Payments,397,415,0,4,5,2024-01-05
2992,Payments,150,308,0,1,1,2024-01-05
10782,Payments,245,596,0,5,5,2024-01-05
4720,Payments,431,396,0,1,3,2024-01-05
9414,Payments,375,208,0,5,2,2024-01-05
5652,Payments,229,207,0,3,1,2024-01-05
9349,Payments,598,436,0,4,4,2024-01-05
18709,Payments,331,352,0,2,1,2024-01-05
15221,Payments,261,579,0,0,3,2024-01-05
16999,Payments,458,425,0,2,2,2024-01-05
10110,Payments,149,455,0,4,1,2024-01-05
11565,Login,432,150,0,5,1,2024-01-06
14607,Login,532,94,0,1,1,2024-01-06
18387,Login,141,141,1,4,4,2024-01-06
19216,Login,230,148,0,1,3,2024-01-06
18216,Login,47,93,0,5,4,2024-01-06
16520,Login,482,137,0,5,5,2024-01-06
19981,Login,438,129,1,3,1,2024-01-06
7553,Login,249,111,0,2,1,2024-01-06
4174,Login,120,122,0,3,1,2024-01-06
18687,Login,450,97,0,3,1,2024-01-06
3174,Login,120,80,0,0,4,2024-01-06
8267,Login,124,98,0,3,2,2024-01-06
3738,Login,171,126,0,1,3,2024-01-06
1192,Login,350,107,1,5,5,2024-01-06
13685,Login,551,106,0,1,3,2024-01-06
9785,Login,223,95,0,5,5,2024-01-06
4642,Login,540,119,0,0,3,2024-01-06
19496,Login,90,87,0,1,3,2024-01-06
9751,Login,506,88,0,4,3,2024-01-06
8995,Login,483,137,0,1,5,2024-01-06
19533,Login,415,120,0,1,1,2024-01-06
8773,Login,61,92,0,2,5,2024-01-06
8843,Login,486,109,0,2,4,2024-01-06
14363,Login,588,119,0,2,4,2024-01-06
2112,Login,372,137,0,2,4,2024-01-06
7758,Login,479,140,0,5,1,2024-01-06
8509,Login,159,144,0,4,3,2024-01-06
18783,Login,504,142,0,5,1,2024-01-06
8112,Login,244,114,0,3,4,2024-01-06
8123,Login,575,81,1,1,3,2024-01-06
2933,Login,104,127,0,2,2,2024-01-06
4819,Login,508,90,0,0,2,2024-01-06
10983,Login,153,138,0,4,4,2024-01-06
14321,Login,548,117,0,5,3,2024-01-06
17900,Login,263,138,0,0,1,2024-01-06
3605,Login,459,86,0,0,1,2024-01-06
1538,Login,92,96,0,2,2,2024-01-06
10247,Login,374,107,0,0,1,2024-01-06
4904,Login,254,137,0,3,5,2024-01-06
16696,Login,300,120,0,3,5,2024-01-06
14941,Login,198,87,1,5,2,2024-01-06
17484,Login,557,132,0,5,3,2024-01-06
3322,Login,62,97,0,4,5,2024-01-06
16534,Login,51,125,0,5,1,2024-01-06
5523,Login,468,129,0,3,3,2024-01-06
10719,Login,75,119,0,5,3,2024-01-06
6835,Login,141,117,0,0,1,2024-01-06
5010,Login,398,90,0,5,1,2024-01-06
5723,Search,160,315,0,4,4,2024-01-06
10875,Search,358,578,1,3,5,2024-01-06
6460,Search,255,512,0,5,5,2024-01-06
19021,Search,445,344,0,5,5,2024-01-06
4207,Search,362,579,0,2,4,2024-01-06
15405,Search,50,592,1,4,5,2024-01-06
5199,Search,41,596,0,3,3,2024-01-06
19433,Search,31,252,0,1,2,2024-01-06
1557,Search,210,333,0,2,5,2024-01-06
19251,Search,357,568,0,4,1,2024-01-06
4482,Search,397,432,0,3,2,2024-01-06
16504,Search,297,272,0,2,2,2024-01-06
2811,Search,380,231,0,5,2,2024-01-06
9853,Search,215,275,0,5,1,2024-01-06
8322,Search,533,286,0,0,4,2024-01-06
19291,Search,477,517,0,3,4,2024-01-06
18805,Search,117,412,0,5,2,2024-01-06
4139,Search,447,339,0,1,2,2024-01-06
14866,Search,537,246,0,3,4,2024-01-06
13085,Search,73,413,0,3,5,2024-01-06
19095,Search,89,271,0,3,5,2024-01-06
16059,VideoPlayback,368,251,0,3,3,2024-01-06
19247,VideoPlayback,430,449,0,3,3,2024-01-06
14863,VideoPlayback,337,543,0,1,1,2024-01-06
3995,VideoPlayback,588,430,0,1,2,2024-01-06
9014,VideoPlayback,169,526,0,0,2,2024-01-06
1017,VideoPlayback,262,509,0,2,5,2024-01-06
14961,VideoPlayback,313,317,0,5,4,2024-01-06
11206,VideoPlayback,479,221,0,3,2,2024-01-06
5380,VideoPlayback,454,473,0,1,4,2024-01-06
11315,VideoPlayback,190,327,0,2,3,2024-01-06
14715,VideoPlayback,156,496,0,1,5,2024-01-06
10633,VideoPlayback,574,575,0,4,1,2024-01-06
17794,VideoPlayback,30,503,0,1,3,2024-01-06
9846,VideoPlayback,217,345,0,5,5,2024-01-06
2970,VideoPlayback,368,322,0,0,1,2024-01-06
11380,VideoPlayback,65,219,0,0,5,2024-01-06
7521,VideoPlayback,320,579,0,5,5,2024-01-06
1934,VideoPlayback,462,306,0,2,3,2024-01-06
11462,VideoPlayback,437,257,0,0,4,2024-01-06
7708,VideoPlayback,580,474,1,3,1,2024-01-06
8627,VideoPlayback,579,371,0,1,1,2024-01-06
13786,VideoPlayback,224,318,1,0,1,2024-01-06
13052,VideoPlayback,177,500,1,0,5,2024-01-06
12141,VideoPlayback,247,515,0,3,1,2024-01-06
15607,VideoPlayback,371,577,0,2,3,2024-01-06
4873,VideoPlayback,164,549,0,2,2,2024-01-06
3694,VideoPlayback,94,318,0,0,5,2024-01-06
1718,VideoPlayback,146,558,0,1,5,2024-01-06
14515,VideoPlayback,593,238,0,0,1,2024-01-06
7314,VideoPlayback,484,231,0,3,4,2024-01-06
2245,VideoPlayback,139,297,0,4,1,2024-01-06
18920,VideoPlayback,473,401,0,4,2,2024-01-06
2408,VideoPlayback,123,217,0,5,1,2024-01-06
12135,VideoPlayback,346,340,0,2,3,2024-01-06
14966,VideoPlayback,108,571,1,3,2,2024-01-06
5960,VideoPlayback,558,382,0,5,2,2024-01-06
19700,VideoPlayback,52,432,0,2,2,2024-01-06
6839,VideoPlayback,106,328,1,4,1,2024-01-06
4708,VideoPlayback,351,207,0,3,1,2024-01-06
9957,VideoPlayback,546,573,0,0,1,2024-01-06
17579,VideoPlayback,206,423,1,3,4,2024-01-06
6726,VideoPlayback,186,266,0,4,1,2024-01-06
2418,VideoPlayback,262,373,0,3,5,2024-01-06
14138,VideoPlayback,163,278,0,2,5,2024-01-06
5031,VideoPlayback,395,477,0,5,3,2024-01-06
10065,Recommendations,292,242,0,2,3,2024-01-06
3006,Recommendations,221,322,0,1,5,2024-01-06
15328,Recommendations,595,399,0,2,1,2024-01-06
6900,Recommendations,305,370,0,0,4,2024-01-06
10449,Recommendations,474,451,0,2,2,2024-01-06
9634,Recommendations,461,462,0,2,4,2024-01-06
16380,Recommendations,536,428,0,3,4,2024-01-06
1978,Recommendations,107,546,0,3,2,2024-01-06
18563,Recommendations,439,478,0,1,1,2024-01-06
4352,Recommendations,165,205,0,3,4,2024-01-06
15992,Recommendations,395,425,0,2,2,2024-01-06
5624,Recommendations,545,576,0,5,3,2024-01-06
10974,Recommendations,435,312,0,0,2,2024-01-06
8580,Recommendations,260,591,0,3,4,2024-01-06
18766,Recommendations,123,414,0,2,4,2024-01-06
1201,Recommendations,245,215,0,5,3,2024-01-06
19270,Recommendations,301,291,1,3,2,2024-01-06
3581,Recommendations,424,315,0,1,2,2024-01-06
15312,Recommendations,158,312,0,2,2,2024-01-06
19559,Recommendations,370,566,0,3,2,2024-01-06
7973,Recommendations,50,224,0,2,5,2024-01-06
15647,Recommendations,138,578,0,0,5,2024-01-06
9716,Recommendations,599,371,0,0,5,2024-01-06
14659,Payments,171,401,0,5,2,2024-01-06
17173,Payments,426,259,0,5,1,2024-01-06
11856,Payments,256,427,0,5,4,2024-01-06
15228,Payments,276,528,0,0,4,2024-01-06
8017,Payments,582,419,0,2,4,2024-01-06
11588,Payments,30,334,0,1,3,2024-01-06
4127,Payments,103,329,0,3,3,2024-01-06
3170,Payments,377,285,0,5,3,2024-01-06
4234,Payments,122,442,0,5,3,2024-01-06
14974,Payments,568,385,0,1,5,2024-01-06
13334,Payments,173,400,0,2,4,2024-01-06
15941,Payments,176,296,0,4,2,2024-01-06
14251,Payments,282,503,0,2,1,2024-01-06
17119,Payments,304,332,1,3,2,2024-01-06
12741,Payments,228,453,0,2,2,2024-01-06
3561,Payments,356,534,0,4,5,2024-01-06
15380,Payments,379,314,0,0,5,2024-01-06
17123,Payments,42,499,0,5,4,2024-01-06
6837,Payments,207,403,0,1,4,2024-01-06
5658,Payments,146,423,0,1,1,2024-01-06
2785,Payments,437,361,0,4,3,2024-01-06
11139,Payments,189,292,0,0,1,2024-01-06
18278,Payments,393,595,1,4,2,2024-01-06
7847,Payments,155,563,0,2,3,2024-01-06
11109,Payments,513,264,0,4,4,2024-01-06
4143,Login,506,84,0,5,1,2024-01-07
9904,Login,378,133,0,0,3,2024-01-07
15417,Login,388,105,0,4,3,2024-01-07
16364,Login,444,107,0,5,4,2024-01-07
8634,Login,364,133,0,5,4,2024-01-07
14656,Login,452,104,0,2,5,2024-01-07
5905,Login,355,150,0,0,5,2024-01-07
9766,Login,189,124,0,4,3,2024-01-07
4922,Login,304,115,1,4,4,2024-01-07
8714,Login,399,118,0,2,3,2024-01-07
8013,Login,575,112,0,2,5,2024-01-07
16066,Login,333,141,0,4,1,2024-01-07
11848,Login,91,105,0,4,1,2024-01-07
19856,Login,429,126,0,0,5,2024-01-07
6320,Login,42,139,1,2,5,2024-01-07
1555,Login,520,143,0,0,3,2024-01-07
18513,Login,396,135,0,3,4,2024-01-07
5853,Login,542,132,0,2,4,2024-01-07
9224,Login,210,119,0,5,1,2024-01-07
11565,Login,166,123,0,2,3,2024-01-07
15693,Login,457,85,0,3,4,2024-01-07
14531,Login,481,136,0,4,5,2024-01-07
14900,Login,42,115,0,5,4,2024-01-07
11494,Login,119,94,0,1,5,2024-01-07
6477,Login,320,104,0,3,1,2024-01-07
10190,Login,557,142,0,4,2,2024-01-07
1549,Search,588,278,0,2,2,2024-01-07
9934,Search,269,394,0,0,2,2024-01-07
14751,Search,430,600,1,0,1,2024-01-07
4074,Search,233,215,0,3,2,2024-01-07
4941,Search,77,524,0,2,3,2024-01-07
16959,Search,38,519,0,5,3,2024-01-07
13110,Search,536,463,0,3,4,2024-01-07
8438,Search,266,597,0,0,1,2024-01-07
12042,Search,67,600,0,4,4,2024-01-07
12727,Search,307,416,0,5,4,2024-01-07
11785,Search,515,517,0,0,4,2024-01-07
5081,Search,147,363,0,2,4,2024-01-07
8935,Search,535,277,0,0,5,2024-01-07
15954,Search,186,457,0,4,2,2024-01-07
3079,Search,218,546,0,3,4,2024-01-07
9279,Search,519,440,0,0,5,2024-01-07
11317,Search,420,406,0,4,5,2024-01-07
15320,Search,535,377,0,1,2,2024-01-07
10551,Search,53,285,1,0,3,2024-01-07
16097,Search,69,422,0,2,4,2024-01-07
12448,Search,286,532,0,3,5,2024-01-07
18885,Search,227,458,0,0,3,2024-01-07
16661,Search,276,551,0,1,2,2024-01-07
6118,Search,250,301,0,5,1,2024-01-07
1662,Search,229,386,0,0,2,2024-01-07
10792,Search,206,353,1,3,3,2024-01-07
19672,Search,92,421,0,5,1,2024-01-07
8408,Search,413,301,0,1,1,2024-01-07
6084,VideoPlayback,586,552,0,4,3,2024-01-07
10641,VideoPlayback,137,532,0,3,1,2024-01-07
15776,VideoPlayback,309,239,0,5,4,2024-01-07
13050,VideoPlayback,333,556,0,1,2,2024-01-07
17083,VideoPlayback,353,228,0,5,5,2024-01-07
17771,VideoPlayback,321,337,0,1,4,2024-01-07
8555,VideoPlayback,491,215,1,5,2,2024-01-07
5694,VideoPlayback,325,452,0,4,5,2024-01-07
15204,VideoPlayback,85,270,1,3,5,2024-01-07
15921,VideoPlayback,304,298,1,5,2,2024-01-07
7874,VideoPlayback,267,435,0,1,2,2024-01-07
18610,VideoPlayback,166,581,0,5,2,2024-01-07
11247,VideoPlayback,507,395,0,5,2,2024-01-07
11792,VideoPlayback,151,414,0,0,1,2024-01-07
7428,VideoPlayback,455,244,0,5,5,2024-01-07
17681,VideoPlayback,51,430,0,5,4,2024-01-07
11016,VideoPlayback,310,354,0,4,2,2024-01-07
19241,VideoPlayback,553,212,0,1,3,2024-01-07
7009,VideoPlayback,559,240,0,1,4,2024-01-07
19145,VideoPlayback,259,266,0,3,3,2024-01-07
19992,VideoPlayback,37,341,0,3,1,2024-01-07
12386,VideoPlayback,37,547,0,3,2,2024-01-07
13097,VideoPlayback,299,467,0,0,5,2024-01-07
7139,VideoPlayback,388,553,0,4,1,2024-01-07
8902,Recommendations,172,558,0,3,4,2024-01-07
7693,Recommendations,278,288,0,2,5,2024-01-07
5769,Recommendations,222,301,1,1,3,2024-01-07
1986,Recommendations,585,307,0,2,5,2024-01-07
7465,Recommendations,40,558,0,1,3,2024-01-07
3287,Recommendations,71,251,0,2,5,2024-01-07
13788,Recommendations,192,546,0,2,2,2024-01-07
14135,Recommendations,113,223,0,2,1,2024-01-07
17693,Recommendations,162,288,0,5,3,2024-01-07
9213,Recommendations,272,268,0,5,5,2024-01-07
12046,Recommendations,125,332,1,1,3,2024-01-07
18195,Recommendations,443,587,0,1,3,2024-01-07
10994,Recommendations,559,474,0,3,4,2024-01-07
19734,Recommendations,467,231,0,2,5,2024-01-07
6778,Recommendations,569,249,0,1,2,2024-01-07
13339,Recommendations,216,373,0,2,1,2024-01-07
13246,Recommendations,215,279,0,1,2,2024-01-07
7120,Recommendations,271,218,0,5,4,2024-01-07
16596,Recommendations,533,496,0,5,1,2024-01-07
1098,Recommendations,550,228,0,2,4,2024-01-07
10547,Recommendations,182,297,0,2,1,2024-01-07
4916,Recommendations,295,541,0,2,3,2024-01-07
1224,Recommendations,565,454,0,1,4,2024-01-07
8342,Recommendations,305,406,0,2,2,2024-01-07
